"","chemical","program","Year","state","measurements","type","value","carcinogen","hormone_disruptor","neurotoxins","developmental_or_reproductive_toxins","bee_toxins","toxicity_human_bee"
"1336","FLUTRIAFOL","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","OTHER",0.2,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1337","FLUTRIAFOL","SURVEY",2019,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","OTHER",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1338","FLUTRIAFOL","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","OTHER",1.8,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1339","FLUTRIAFOL","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","OTHER",1600,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1340","FLUTRIAFOL","SURVEY",2019,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","OTHER",25,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1341","FLUTRIAFOL","SURVEY",2019,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB","OTHER",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1342","FLUTRIAFOL","SURVEY",2019,"FLORIDA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","OTHER",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1343","FLUTRIAFOL","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","OTHER",0.114,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1344","FLUTRIAFOL","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","OTHER",1700,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1345","FLUTRIAFOL","SURVEY",2016,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","OTHER",21,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1346","FLUXAPYROXAD","SURVEY",2019,"FLORIDA"," APPLICATIONS ,  MEASURED IN NUMBER","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1347","FLUXAPYROXAD","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","FUNGICIDE",2.2,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1348","FLUXAPYROXAD","SURVEY",2016,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1349","FLUXAPYROXAD","SURVEY",2016,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","FUNGICIDE",37,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1350","FLUXAPYROXAD","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","FUNGICIDE",0.168,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1351","FLUXAPYROXAD","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","FUNGICIDE",3900,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1352","FLUXAPYROXAD","SURVEY",2016,"WASHINGTON"," APPLICATIONS ,  MEASURED IN NUMBER","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1353","FLUXAPYROXAD","SURVEY",2019,"FLORIDA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1354","FLUXAPYROXAD","SURVEY",2018,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","FUNGICIDE",14,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1355","FLUXAPYROXAD","SURVEY",2016,"WASHINGTON"," TREATED ,  MEASURED IN PCT OF AREA BEARING","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1356","FLUXAPYROXAD","SURVEY",2019,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","FUNGICIDE",30,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1357","FLUXAPYROXAD","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","FUNGICIDE",0.208,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1358","FLUXAPYROXAD","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","FUNGICIDE",0.217,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1359","FLUXAPYROXAD","SURVEY",2016,"FLORIDA"," APPLICATIONS ,  MEASURED IN NUMBER","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1360","FLUXAPYROXAD","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","FUNGICIDE",0.361,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1361","FLUXAPYROXAD","SURVEY",2016,"WASHINGTON"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1362","FLUXAPYROXAD","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","FUNGICIDE",2900,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1363","FLUXAPYROXAD","SURVEY",2019,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1364","FLUXAPYROXAD","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","FUNGICIDE",1.3,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1365","FLUXAPYROXAD","SURVEY",2016,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1366","FLUXAPYROXAD","SURVEY",2019,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1367","FLUXAPYROXAD","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","FUNGICIDE",0.177,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1368","FLUXAPYROXAD","SURVEY",2019,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1369","FLUXAPYROXAD","SURVEY",2016,"FLORIDA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1370","FLUXAPYROXAD","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","FUNGICIDE",1100,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1371","FLUXAPYROXAD","SURVEY",2016,"WASHINGTON"," APPLICATIONS ,  MEASURED IN LB","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1372","FLUXAPYROXAD","SURVEY",2016,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1373","FLUXAPYROXAD","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","FUNGICIDE",0.17,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1374","FLUXAPYROXAD","SURVEY",2016,"WASHINGTON"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1375","FLUXAPYROXAD","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","FUNGICIDE",1.2,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1376","FOSETYL-AL","SURVEY",2019,"FLORIDA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1377","FOSETYL-AL","SURVEY",2016,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1378","FOSETYL-AL","SURVEY",2016,"WASHINGTON"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1379","FOSETYL-AL","SURVEY",2019,"FLORIDA"," APPLICATIONS ,  MEASURED IN NUMBER","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1380","FOSETYL-AL","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","FUNGICIDE",4.5,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1381","FOSETYL-AL","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1382","FOSETYL-AL","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","FUNGICIDE",3.997,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1383","FOSETYL-AL","SURVEY",2019,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1384","FOSETYL-AL","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","FUNGICIDE",18.136,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1385","FOSETYL-AL","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1386","FOSETYL-AL","SURVEY",2018,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1387","FOSETYL-AL","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1388","FOSETYL-AL","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1389","FOSETYL-AL","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","FUNGICIDE",34200,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1390","FOSETYL-AL","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1391","FOSETYL-AL","SURVEY",2016,"WASHINGTON"," APPLICATIONS ,  MEASURED IN LB","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1392","FOSETYL-AL","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1393","FOSETYL-AL","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1394","FOSETYL-AL","SURVEY",2019,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1395","FOSETYL-AL","SURVEY",2019,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1396","FOSETYL-AL","SURVEY",2016,"WASHINGTON"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1397","FOSETYL-AL","SURVEY",2019,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","FUNGICIDE",5,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1398","FOSETYL-AL","SURVEY",2016,"WASHINGTON"," TREATED ,  MEASURED IN PCT OF AREA BEARING","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1399","FOSETYL-AL","SURVEY",2016,"WASHINGTON"," APPLICATIONS ,  MEASURED IN NUMBER","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1400","FOSETYL-AL","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","FUNGICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1401","GLIOCLADIUM_VIRENS","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","OTHER",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1402","GLIOCLADIUM_VIRENS","SURVEY",2018,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","OTHER",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1403","GLIOCLADIUM_VIRENS","SURVEY",2016,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","OTHER",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1404","GLIOCLADIUM_VIRENS","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","OTHER",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1405","GLIOCLADIUM_VIRENS","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","OTHER",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1406","GLIOCLADIUM_VIRENS","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","OTHER",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1407","GLIOCLADIUM_VIRENS","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","OTHER",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1408","GLIOCLADIUM_VIRENS","SURVEY",2016,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","OTHER",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1409","GLIOCLADIUM_VIRENS","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","OTHER",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1410","GLIOCLADIUM_VIRENS","SURVEY",2019,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","OTHER",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1411","GLIOCLADIUM_VIRENS","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","OTHER",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1412","GLIOCLADIUM_VIRENS","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","OTHER",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1413","GLIOCLADIUM_VIRENS","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","OTHER",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1414","GLIOCLADIUM_VIRENS","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","OTHER",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1415","GLIOCLADIUM_VIRENS","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","OTHER",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1416","GLUFOSINATE-AMMONIUM","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1417","GLUFOSINATE-AMMONIUM","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1418","GLUFOSINATE-AMMONIUM","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1419","GLUFOSINATE-AMMONIUM","SURVEY",2019,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1420","GLUFOSINATE-AMMONIUM","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1421","GLYPHOSATE_ISO._SALT","SURVEY",2019,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1422","GLYPHOSATE_ISO._SALT","SURVEY",2019,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1423","GLYPHOSATE_ISO._SALT","SURVEY",2019,"FLORIDA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1424","GLYPHOSATE_ISO._SALT","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1425","GLYPHOSATE_ISO._SALT","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN NUMBER","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1426","GLYPHOSATE_ISO._SALT","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1427","GLYPHOSATE_ISO._SALT","SURVEY",2018,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1428","GLYPHOSATE_ISO._SALT","SURVEY",2018,"FLORIDA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1429","GLYPHOSATE_ISO._SALT","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1430","GLYPHOSATE_ISO._SALT","SURVEY",2019,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1431","GLYPHOSATE_ISO._SALT","SURVEY",2019,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1432","GLYPHOSATE_ISO._SALT","SURVEY",2018,"CALIFORNIA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1433","GLYPHOSATE_ISO._SALT","SURVEY",2016,"FLORIDA"," APPLICATIONS ,  MEASURED IN NUMBER","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1434","GLYPHOSATE_ISO._SALT","SURVEY",2016,"FLORIDA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1435","GLYPHOSATE_ISO._SALT","SURVEY",2018,"FLORIDA"," APPLICATIONS ,  MEASURED IN NUMBER","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1436","GLYPHOSATE_ISO._SALT","SURVEY",2016,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1437","GLYPHOSATE_ISO._SALT","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1438","GLYPHOSATE_ISO._SALT","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1439","GLYPHOSATE_ISO._SALT","SURVEY",2016,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1440","GLYPHOSATE_ISO._SALT","SURVEY",2016,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1441","GLYPHOSATE_ISO._SALT","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1442","GLYPHOSATE_ISO._SALT","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1443","GLYPHOSATE_ISO._SALT","SURVEY",2019,"FLORIDA"," APPLICATIONS ,  MEASURED IN NUMBER","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1444","GLYPHOSATE_ISO._SALT","SURVEY",2018,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1445","GLYPHOSATE_ISO._SALT","SURVEY",2018,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1446","GLYPHOSATE_POT._SALT","SURVEY",2019,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1447","GLYPHOSATE_POT._SALT","SURVEY",2019,"FLORIDA"," TREATED ,  MEASURED IN PCT OF AREA BEARING","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1448","GLYPHOSATE_POT._SALT","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1449","GLYPHOSATE_POT._SALT","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1450","GLYPHOSATE_POT._SALT","SURVEY",2019,"FLORIDA"," APPLICATIONS ,  MEASURED IN LB / ACRE / YEAR","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1451","GLYPHOSATE_POT._SALT","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB / ACRE / APPLICATION","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1452","GLYPHOSATE_POT._SALT","SURVEY",2019,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
"1453","GLYPHOSATE_POT._SALT","SURVEY",2018,"CALIFORNIA"," APPLICATIONS ,  MEASURED IN LB","HERBICIDE",0,"UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",0
